time_hours,rem_score,rem_detected,eog_std,eog_range,theta_delta_ratio_ch0,theta_delta_ratio_ch1,alpha_power,beta_power
1.4708333333333334,-0.5712835341000208,0,1.7757339417884274e-05,0.0001329970695970696,0.04274917828906533,0.011953846306810787,1.47418298706781e-12,6.849787116771175e-13
1.475,0.45282195211196247,0,1.9164061777240087e-05,0.0001297809523809524,0.052639814851602476,0.01483561393938285,1.6252739754145682e-12,7.64620401961135e-13
1.4791666666666667,1.8958602311462076,1,1.9481422411179442e-05,0.00016517142857142857,0.05401274445465705,0.018233562128895042,1.5651747360540594e-12,7.671544998941519e-13
1.4833333333333334,1.2148297113935382,0,1.8576838374462965e-05,0.00016517142857142857,0.048223923397723314,0.01639027752335286,1.5158028554793923e-12,6.352861926121477e-13
1.4875,-0.824287132972866,0,1.596487607193376e-05,0.0001263212454212454,0.04034570117987514,0.01628151011968686,1.5841425389390992e-12,5.878399840382841e-13
1.4916666666666667,-0.08128741173365833,0,1.708725995224527e-05,0.00012646886446886446,0.04476452650976828,0.019224954920359645,1.6623897605215779e-12,8.150849110936665e-13
1.4958333333333333,-0.2838038613941325,0,1.5652881872447448e-05,0.00012018608058608059,0.04869786505265848,0.01914429501547777,1.5777911791273018e-12,8.189208073190664e-13
1.5,-0.3844245428384525,0,1.482622592918323e-05,0.00013586739926739927,0.047055822249432715,0.015975847952987128,1.2968699209925287e-12,7.317629704638752e-13
1.5041666666666667,1.6717479957564094,1,1.957071711371993e-05,0.00015484212454212453,0.04505579867043177,0.024617796984869586,2.2649246699804535e-12,1.5533970266630783e-12
1.5083333333333333,3.7119250465700926,1,2.4540869410651967e-05,0.00016765787545787545,0.03657508893083248,0.038752251238359826,2.565891824785961e-12,2.2647170515027695e-12
1.5125,5.805617763999907,1,3.0032910143423253e-05,0.0002174915750915751,0.033273664243905335,0.03784740709712237,2.9884596202254838e-12,2.88578576609494e-12
1.5166666666666666,5.810428166824637,1,3.0144501412422976e-05,0.0002123809523809524,0.034995380080540255,0.038107077981209186,3.0507857465049553e-12,3.005199094960868e-12
1.5208333333333333,3.5066625217444454,1,2.3392319795581928e-05,0.00018748021978021975,0.0457189474126471,0.026767978560643932,2.268820312613865e-12,1.699706729476209e-12
1.525,0.257717817683111,0,1.8673449157115722e-05,0.00013654468864468864,0.04883838342160252,0.014106640899876462,1.700172987462832e-12,9.056219019333845e-13
1.5291666666666666,0.628299425154192,0,1.9608553810693857e-05,0.000139092673992674,0.04666646014246431,0.01695744799993476,2.0284202012807495e-12,8.783467538682316e-13
1.5333333333333334,0.4604551800286737,0,1.718890309134657e-05,0.00013585750915750915,0.05304135381479104,0.016642707682698515,1.5598193822593493e-12,6.363574447775533e-13
1.5375,0.6014455212890629,0,1.7599305218602134e-05,0.00013654908424908424,0.05479675288965723,0.016018038072045982,1.6206579770894168e-12,7.293060023875679e-13
1.5416666666666667,-0.823312975526367,0,1.7100720876095395e-05,0.00013654908424908424,0.036209439095569236,0.013693324415998373,1.3876130299970059e-12,7.091205770328073e-13
1.5458333333333334,-1.2630825517316353,0,1.5802882681144782e-05,0.000125281684981685,0.039231703064090954,0.012883318200756092,1.1916472403421224e-12,5.713517620725891e-13
1.55,-1.0757381324498385,0,1.6098153160171866e-05,0.000125281684981685,0.04117770623878035,0.013069271908614927,1.4363524682629227e-12,5.660287353718269e-13
1.5541666666666667,-2.225187828441201,0,1.4966709057792692e-05,9.836007326007326e-05,0.03471490773190727,0.01519104343424877,1.468757679942672e-12,5.253336663993534e-13
1.5583333333333333,-1.1407167280250872,0,1.6709478310636096e-05,0.00010819084249084249,0.03816301344096593,0.01833168335487616,1.5091313668439788e-12,5.113782474482948e-13
1.5625,0.5021335615692992,0,1.9033975197460354e-05,0.00014305494505494504,0.04148830088621632,0.018887574183146474,1.6617149713973928e-12,6.453780386633739e-13
1.5666666666666667,0.2551286709860609,0,1.818572551251118e-05,0.0001451179487179487,0.041253783414685614,0.017382871380801922,1.6283540867157384e-12,7.073292324266879e-13
1.5708333333333333,-1.46745726472069,0,1.402455953935079e-05,0.0001376923076923077,0.03114473093530551,0.01563963003890913,1.184042993849896e-12,5.75728624890311e-13
1.575,-0.17102585110573237,0,1.6269761491626482e-05,0.00013817106227106225,0.042689457865624315,0.017646025961632207,1.537692980012728e-12,7.261357341591754e-13
1.5791666666666666,1.928199131699381,1,1.929068764706126e-05,0.00014421721611721611,0.05962348471645033,0.021638534463573993,2.0519631254938222e-12,8.51256482334217e-13
1.5833333333333333,1.2619032586136414,0,1.996490783500114e-05,0.0001410831501831502,0.055466323312064414,0.016777872436964707,1.9451654197765835e-12,8.566028042840169e-13
1.5875,0.37933350210272554,0,1.9321350203550858e-05,0.00014825164835164834,0.04382708956182339,0.01389542652971003,1.566120905266673e-12,6.934212323385647e-13
1.5916666666666666,0.7126124292172755,0,2.0055827757839015e-05,0.00016286300366300367,0.039146180929154686,0.014713897559285361,1.6205417518504118e-12,7.228332081609941e-13
1.5958333333333334,0.02960170044669641,0,1.977383066762432e-05,0.00015278241758241758,0.034909277377415185,0.013683738305071224,1.4137542525789942e-12,6.839460412591991e-13
1.6,1.119334853973295,0,2.163470642588461e-05,0.00016056849816849816,0.036908546485492154,0.01821935890160167,1.6716339216221004e-12,9.800262555089844e-13
1.6041666666666667,1.6778307187025305,1,2.268454642541243e-05,0.00016056849816849816,0.042592546486544994,0.018521575031886613,1.4806980192955725e-12,8.735817293212556e-13
1.6083333333333334,0.9649967887862118,0,2.1577470251592637e-05,0.00016492417582417582,0.04003954642434655,0.013290573894312048,1.5023974364241752e-12,5.341224136056757e-13
1.6125,0.9691007142600601,0,1.973939469968193e-05,0.00016492417582417582,0.048152121248181974,0.011595337091052996,1.749674983548764e-12,5.863799442456965e-13
1.6166666666666667,0.5981155421816894,0,1.971370361406071e-05,0.00014217655677655676,0.05105790898014933,0.012621052140362504,1.7327958668572242e-12,8.618082945049465e-13
1.6208333333333333,1.003320774123785,0,2.3742746735581732e-05,0.00016205641025641025,0.03462012987705791,0.01392027312088243,1.627328522399137e-12,9.9039246163091e-13
1.625,1.5401144541868694,1,2.480743999439943e-05,0.0001713153846153846,0.04005645095505432,0.011313520386291569,1.56510626258691e-12,6.505534245998297e-13
1.6291666666666667,1.9825999396273795,1,2.6634656598806246e-05,0.0001713417582417582,0.04073236660420374,0.012117084202557683,1.5218895119680223e-12,4.871253474699439e-13
1.6333333333333333,1.583848354428743,1,2.4557880768094345e-05,0.00016980622710622707,0.04090796703499355,0.012172176903237618,1.4517844260635142e-12,8.096420937601397e-13
1.6375,0.4974104855451625,0,1.9982639205109327e-05,0.0001452967032967033,0.04698226998826419,0.012726525536687789,1.433632728182555e-12,9.438845675597927e-13
1.6416666666666666,-0.49490962707350095,0,1.7602688281749864e-05,0.0001444996336996337,0.03799230566115431,0.012703761738896778,1.1545215002996483e-12,6.444329423358627e-13
1.6458333333333333,-2.005726807158448,0,1.3831602409031513e-05,0.00013922124542124542,0.03302170406165055,0.008489642427520693,9.485728509223856e-13,4.3209977292114257e-13
1.65,-1.787117832514212,0,1.483249509004197e-05,0.00011185824175824175,0.04129239174352017,0.011807438574891036,1.2493828306634028e-12,5.560264757022564e-13
1.6541666666666666,1.4405825969553083,1,1.971533237077371e-05,0.00015332307692307693,0.055640285257118956,0.015373904904544895,1.7083060605174237e-12,8.717445925294971e-13
1.6583333333333334,1.0259840163283258,0,2.080077486914181e-05,0.0001524113553113553,0.04866786020769278,0.013610436696607251,1.910866463597615e-12,8.49761962844778e-13
1.6625,0.6072203379981567,0,2.0849583403752892e-05,0.0001628098901098901,0.036315799949895824,0.013899174289768564,1.6487616059656658e-12,6.820987715788646e-13
1.6666666666666667,1.9196739083780832,1,2.3915308792824045e-05,0.00016996336996336997,0.04039862872641566,0.017342731643067256,1.7695901398049374e-12,7.183375454100943e-13
1.6708333333333334,1.4978277568253582,1,2.408935347942182e-05,0.0001595978021978022,0.03975763856714774,0.015994805776550616,1.6246320792286377e-12,7.408277010596706e-13
1.675,1.1100572640347894,0,2.158191376911035e-05,0.00015336117216117214,0.048816229063795145,0.01262239702917278,1.973501221271032e-12,7.972824940261368e-13
1.6791666666666667,0.9376603909809952,0,1.9570614901837236e-05,0.0001440948717948718,0.0563921091686658,0.012510005024445738,2.179907358827317e-12,8.227001577956591e-13
1.6833333333333333,0.4847129969182986,0,1.8933465898134318e-05,0.00014619120879120877,0.04602013099449599,0.014980543712780889,1.574456440680665e-12,9.990388322861747e-13
1.6875,-0.3039286280999085,0,1.865925146273903e-05,0.000147196336996337,0.03353443087597466,0.014821816969583014,1.2422909668548778e-12,8.404348653926948e-13
1.6916666666666667,2.03537457111338,1,1.9608351707812287e-05,0.00017312893772893773,0.05674779580153863,0.015299378394669334,1.7536547103605496e-12,9.949108166742223e-13
1.6958333333333333,2.233803630794567,1,2.1297012606606666e-05,0.00017312893772893773,0.051970541302854056,0.017299074400926272,2.0057419548808558e-12,1.131216847972094e-12
1.7,-0.5671375146866997,0,1.792901044193098e-05,0.00013893150183150182,0.03463119702278139,0.015173415561597542,1.2696796048728027e-12,7.345322804042811e-13
1.7041666666666666,-1.9311261786267553,0,1.3300305873705187e-05,0.0001137029304029304,0.03835599240302316,0.014577157172171697,1.1350022241491286e-12,6.292087414035741e-13
1.7083333333333333,-3.2361828575271834,0,1.173207812940313e-05,9.255457875457875e-05,0.03221582172212284,0.013898165521625204,9.812351814314828e-13,5.993497406148623e-13
1.7125,-2.202674623547948,0,1.3557126309207633e-05,0.00011455750915750916,0.036896069061107886,0.011831560465273163,1.1971786078158583e-12,6.441880351233208e-13
1.7166666666666666,-1.2724794760757445,0,1.4489842280343399e-05,0.00012425054945054944,0.04328969142282897,0.01298689447706526,1.5045301131120922e-12,7.642323031218688e-13
1.7208333333333334,-1.2711139273330139,0,1.6223253888499407e-05,0.00013074102564102563,0.036793981821916504,0.0119198150308889,1.2911484390535766e-12,7.162799356961616e-13
1.725,-1.389971952398879,0,1.7049112366034018e-05,0.00012419450549450552,0.03973974624433044,0.009089724711955882,1.2658903117601909e-12,5.470116263570548e-13
1.7291666666666667,-2.831078013912976,0,1.3490521445281956e-05,9.801611721611722e-05,0.03918559952327867,0.008668155892985432,8.916289855431728e-13,3.427974126700911e-13
1.7333333333333334,-2.0447969905369483,0,1.2519024625838496e-05,0.00011643956043956043,0.03987443145056967,0.01303761158165347,9.901837431207567e-13,4.657485436653793e-13
1.7375,-2.3648290735656987,0,1.2616322427772792e-05,0.00011643956043956043,0.034088503863183774,0.013162640936999018,1.1410424373115756e-12,5.76742919339966e-13
1.7416666666666667,-1.6948796889561402,0,1.430395529983291e-05,0.00011857912087912089,0.03968200420787475,0.0128469103580744,1.4333213471937514e-12,7.618870068109747e-13
1.7458333333333333,-0.004424755159988469,0,1.689563496979351e-05,0.00013953516483516484,0.049116049782060904,0.013623930486704773,1.5736284642428907e-12,8.358764485051229e-13
1.75,0.4475489134734457,0,1.9431408900695124e-05,0.00015506886446886445,0.04273884002390392,0.013066077230027355,1.6880330717353942e-12,8.828857403221816e-13
1.7541666666666667,2.04246081185858,1,2.21167224978464e-05,0.00016156410256410256,0.049162503432236646,0.018977715634537956,2.0457268376500777e-12,1.104809904938922e-12
1.7583333333333333,2.1964068571655164,1,2.1684758980610143e-05,0.00016193919413919414,0.0511079458901803,0.020098147442086194,1.833613292139629e-12,1.0956122416230936e-12
1.7625,0.9416469890946211,0,2.0023713947388315e-05,0.0001421952380952381,0.04713777837467437,0.01829998603245885,1.4634304359243284e-12,8.904228430088788e-13
1.7666666666666666,0.9979397057094186,0,1.8756495080628543e-05,0.0001441164835164835,0.05520517853698254,0.015510820964917273,1.3480327728641371e-12,6.526400165308987e-13
1.7708333333333333,-2.24188269353871,0,1.4407375633471393e-05,0.00011883736263736263,0.03693191296412831,0.008437502843004476,7.428289113276041e-13,3.9280676257360117e-13
1.775,-2.715997419461461,0,1.1972706279868518e-05,9.747362637362637e-05,0.04619433680806539,0.00844081313807705,7.933756236159545e-13,3.7280579294736525e-13
1.7791666666666666,-1.7731274670493673,0,1.4585346535210082e-05,9.905714285714285e-05,0.047991579046637214,0.011939804301562306,1.0885282795683156e-12,5.581665096936209e-13
1.7833333333333334,-1.0341444017891723,0,1.6748226453863534e-05,0.00012159157509157509,0.03967523153289053,0.014360631783727451,1.2757624689524983e-12,7.33278534178079e-13
1.7875,4.980582763163585,1,2.7898314986433806e-05,0.00022322161172161174,0.05669752717187422,0.01599542889580847,2.2288513429270194e-12,1.1209287297830219e-12
1.7916666666666667,5.133697796591093,1,2.5622490536339487e-05,0.00022322161172161174,0.06785744725551433,0.014771786938940117,2.106733683082637e-12,1.1073464742902715e-12
1.7958333333333334,-1.085452502032577,0,1.416057372363236e-05,0.00011683223443223443,0.0565567393960781,0.009228784620382126,1.3307455011059603e-12,8.374815278683954e-13
1.8,-0.49828157257267613,0,1.5932302480404892e-05,0.0001175065934065934,0.059738407747541265,0.009873611934046983,1.419752183176071e-12,7.239387193117583e-13
1.8041666666666667,-1.241916182726389,0,1.4832066162704455e-05,0.00011415347985347984,0.047187764385935124,0.013167608867243996,1.2855057138399431e-12,6.924941419994493e-13
1.8083333333333333,-0.10986846002865691,0,1.7009943415302455e-05,0.00013787765567765568,0.040896056286556744,0.01813518499024881,1.2343505629188493e-12,7.06091641777955e-13
1.8125,0.6081578281020739,0,1.7888875084819043e-05,0.00014090073260073258,0.04757786503087635,0.01892898153687648,1.6210254623511978e-12,7.682681120384494e-13
1.8166666666666667,0.24127226022466977,0,1.7438326222792745e-05,0.00012574395604395602,0.049500221455882856,0.019164399949896625,1.7090041336708659e-12,7.416379320276578e-13
1.8208333333333333,-0.19538212311009592,0,1.903394125600401e-05,0.00012870146520146519,0.04283781481780577,0.014797286071573447,1.5973347150410889e-12,6.859638574195137e-13
1.825,-1.2558968131426291,0,1.797333778486863e-05,0.0001238131868131868,0.033747714214915715,0.012783528740124617,1.412581627169663e-12,6.256116726121956e-13
1.8291666666666666,-0.33548554385993773,0,1.6285826138045984e-05,0.00014740036630036632,0.03493961456487076,0.01810045562695087,1.2166943719578337e-12,5.882309768569129e-13
1.8333333333333333,-0.1728646862340421,0,1.5078065208681713e-05,0.00015037545787545788,0.03851199297589187,0.018967160826702852,1.2065084612625075e-12,6.443982555657944e-13
1.8375,-1.4525963935701212,0,1.2965875184237234e-05,0.00011812527472527471,0.04303056902676271,0.016015395384244974,1.2492677439760163e-12,5.617858942609422e-13
1.8416666666666666,-0.5789480162039412,0,1.2769713570951899e-05,0.00010973296703296702,0.057428589378488194,0.01899666709497876,1.3232595260968991e-12,6.475770746684687e-13
1.8458333333333334,0.6141897102086185,0,1.6545406996448592e-05,0.000124021978021978,0.05050602127458009,0.024801521154355056,1.4480376690987071e-12,7.29302047181203e-13
1.85,0.35966070360642044,0,1.753840075218424e-05,0.0001334930402930403,0.04684168196882011,0.019642118720583537,1.6394906632632665e-12,7.41403736490912e-13
1.8541666666666667,-0.7470039570064556,0,1.8036115484666146e-05,0.00012934065934065933,0.032363160994682616,0.017406459187677824,1.502941645606289e-12,8.139577386832984e-13
1.8583333333333334,-1.0756605646930928,0,1.6704664472217776e-05,0.00012934065934065933,0.031924603164226274,0.01671232602852167,1.2311590933476298e-12,7.278035692591253e-13
1.8625,-3.6954513854992963,0,1.055484755045724e-05,9.984285714285715e-05,0.02561224043487862,0.013309952186021238,8.512800389355291e-13,4.68641472378995e-13
1.8666666666666667,-3.178169393922826,0,1.0500650887176689e-05,9.8707326007326e-05,0.03566188590027298,0.012796297122970564,9.467530574743753e-13,4.552365617530646e-13
1.8708333333333333,-0.7044290239884748,0,1.5718297382202205e-05,0.00012897142857142856,0.04351288514023508,0.015184816181460673,1.1818010083571534e-12,6.432851278968093e-13
1.875,1.4558170701761837,1,1.9714115393544195e-05,0.00013539120879120877,0.05975998454129959,0.01828452986580176,1.6273898658392127e-12,7.119927972026238e-13
1.8791666666666667,0.3443333687343672,0,1.836639143459441e-05,0.00013356263736263735,0.0477850560549038,0.01723314650660907,1.4847196093816898e-12,6.394359344775443e-13
1.8833333333333333,-0.7030791806967922,0,1.556055754356143e-05,0.00013185677655677656,0.04357264692564996,0.014591471169626198,1.1965241418676756e-12,5.79279959900149e-13
1.8875,0.2694665592115171,0,1.7927054488282033e-05,0.00013698901098901098,0.052345050028144005,0.013254007656065367,1.148900711202634e-12,6.808979658995905e-13
1.8916666666666666,0.6710334863257376,0,2.2793045754459358e-05,0.00014037032967032968,0.03641118487045495,0.017563489376065177,1.5210285641551614e-12,9.906739672987863e-13
1.8958333333333333,1.04700465184433,0,2.356295067029411e-05,0.00014923186813186812,0.03406932735530282,0.018990073676326373,1.7885861408799835e-12,1.0251974195363204e-12
1.9,2.5966933100368523,1,2.4992326012531865e-05,0.00018940329670329669,0.037716035145359705,0.018452520192145536,1.7416314235367138e-12,9.17586194648912e-13
1.9041666666666666,3.47436754202442,1,2.461089137701164e-05,0.00018546483516483517,0.04671538849074577,0.024015329217785163,1.958807070766953e-12,1.2664374614586626e-12
1.9083333333333334,2.563331374493236,1,2.0026107120364514e-05,0.00015945897435897435,0.060033508099049684,0.022207704509511598,2.2165621103828866e-12,1.5047457868315563e-12
1.9125,2.436308559565901,1,1.8947494303586798e-05,0.000150725641025641,0.06161692543543878,0.024534509650667325,1.9302156049261155e-12,1.1188214881432873e-12
1.9166666666666667,2.8573512739416724,1,2.3066166412005973e-05,0.00016801501831501832,0.049774968540797826,0.02361278882599059,1.976330954741009e-12,1.151193442578972e-12
1.9208333333333334,2.6760088161114277,1,2.329032222537437e-05,0.0001725161172161172,0.048704746971186,0.020547960625810796,2.0991957653590352e-12,1.080169670714652e-12
1.925,2.115930150603745,1,1.980120826866833e-05,0.00014897399267399267,0.05087508355386097,0.026959965675441566,2.126691887772246e-12,9.322238876532969e-13
1.9291666666666667,1.4921247011040415,1,2.033635841815372e-05,0.00014217179487179487,0.04973924034705173,0.021966460975577237,1.9554139998964024e-12,9.2091359436416e-13
1.9333333333333333,0.5848878314436421,0,2.0101976364388447e-05,0.00014313956043956043,0.042603857277815654,0.01695920892154636,1.613772306330879e-12,8.905848716143968e-13
1.9375,0.381287004133886,0,1.7326124819141344e-05,0.000155903663003663,0.03311282873961752,0.022468301569478596,1.523664952509277e-12,7.926534464086841e-13
1.9416666666666667,0.0306785183896241,0,1.3893547994540893e-05,0.00014118131868131868,0.04423506664708937,0.02251559337475219,1.3871890059695915e-12,6.519299265449997e-13
1.9458333333333333,-1.7344579060322587,0,1.3235117606863678e-05,0.00012107252747252747,0.03694768054878947,0.015521433035080067,1.0704654755543047e-12,5.32525684655021e-13
1.95,-1.1819521037615446,0,1.4063314883221115e-05,0.00012093296703296704,0.04097859978969024,0.017311270722897756,1.1263231875248475e-12,6.50890513749148e-13
1.9541666666666666,-0.5110127205987922,0,1.5465131235813417e-05,0.0001275120879120879,0.04708743644394514,0.01587762297828532,1.3815003914375634e-12,8.146068542807449e-13
1.9583333333333333,-0.6435697199852256,0,1.681880196160692e-05,0.00012558498168498166,0.041475172822555,0.01606959653514057,1.4282836361907794e-12,7.439234462293221e-13
1.9625,-0.6122492896426663,0,1.6164630022717417e-05,0.00012553699633699632,0.04374586571194882,0.0162074571764793,1.0815131162154858e-12,5.514111559217195e-13
1.9666666666666666,-0.5084524221315747,0,1.7915058417096624e-05,0.00012497106227106226,0.04252680940300625,0.01490749826787117,1.2009305096631636e-12,4.858405968780809e-13
1.9708333333333334,0.10109503817369905,0,1.8684781524585362e-05,0.00013166703296703296,0.04640412354650084,0.015457099785250712,1.3661923633907223e-12,6.182019160440509e-13
1.975,-0.8444983341066057,0,1.3580223734983331e-05,0.0001250157509157509,0.050844905229084664,0.014218022460951331,1.0351249109458584e-12,5.417792136543271e-13
1.9791666666666667,-0.3971698031996204,0,1.6764419020314967e-05,0.00014275604395604395,0.04049666761615863,0.014279625200584236,1.2080316776431785e-12,6.293098934699997e-13
1.9833333333333334,-0.7217979135594829,0,1.7826365780503415e-05,0.00014093260073260073,0.033766709793164644,0.013654678867137131,1.2634231203757458e-12,6.187343218017578e-13
1.9875,-1.0084840270216753,0,1.5266506309118345e-05,0.00011573260073260073,0.044422975837110204,0.016183840856589676,1.4969434415739354e-12,6.829978883676697e-13
1.9916666666666667,-0.10003298578777675,0,1.7850681571122457e-05,0.00011453296703296703,0.051835494508119646,0.016538181126883753,1.3498277834563032e-12,6.790400465647877e-13
1.9958333333333333,0.31369108064221807,0,1.8453412538795382e-05,0.00013886739926739926,0.04682105861246747,0.015754345238705267,1.0568108920219845e-12,5.40532006838823e-13
2.0,2.497756819923829,1,2.2759015522314645e-05,0.00018367252747252747,0.04324049074308458,0.019835803705400598,1.766851408622819e-12,1.0588276279003272e-12
2.004166666666667,2.8865241006338356,1,2.5415590738760148e-05,0.00018489157509157507,0.04204129665320554,0.019313562181877388,2.2052058961303684e-12,1.3194551154517406e-12
2.0083333333333333,3.1348300817943993,1,2.58261774119217e-05,0.0001778003663003663,0.04766323296875446,0.019683526891392366,2.093270123303977e-12,1.2419486600006568e-12
2.0125,2.1773198137021335,1,2.2744672805250387e-05,0.00017739377289377288,0.04448004327785339,0.017483950813801746,1.6688092016711051e-12,1.0292842228425244e-12
2.0166666666666666,0.6774901844864307,0,1.9782808821447916e-05,0.0001530091575091575,0.03964350795705528,0.01752463575911866,1.7919951385918183e-12,1.142441262788024e-12
2.0208333333333335,3.744335652084051,1,2.718527195698894e-05,0.00020667802197802196,0.038691313038715466,0.02076486225557264,2.23308144579379e-12,1.6488290271287358e-12
2.025,3.8372210532119144,1,2.9398062676004535e-05,0.00020667802197802196,0.035927369546907006,0.01928861108032613,2.1396069854727955e-12,1.4027765470518457e-12
2.029166666666667,1.277822513929367,0,2.5928673184724388e-05,0.00016836666666666668,0.028236800505448013,0.0149173237624512,1.7016771909482107e-12,6.710732104859868e-13
2.033333333333333,-0.5831398295762389,0,2.20816726020389e-05,0.00013371611721611722,0.028065014557520314,0.012822968308995679,1.2273913697780177e-12,4.5165041830718427e-13
2.0375,1.2810058787025018,0,2.3530373345455056e-05,0.0001795186813186813,0.03294160126945701,0.013144938470711225,1.1547198780093587e-12,5.61940419012793e-13
2.0416666666666665,3.0418426559999228,1,2.950301925938946e-05,0.0001887021978021978,0.02922718558675098,0.020294127654133815,1.6295263000963465e-12,1.0647543326330266e-12
2.0458333333333334,5.177154290283267,1,2.956588508252553e-05,0.00021372417582417582,0.04228961616628133,0.027190289583177395,2.7984085229439714e-12,1.7587280913918396e-12
2.05,4.701741610547621,1,2.4710235926667768e-05,0.00022298534798534798,0.05128428958876794,0.02276377265355275,2.5938616283268487e-12,1.4257713000465094e-12
2.0541666666666667,4.3884216086764996,1,2.8346638630265298e-05,0.0002114967032967033,0.044125560813722445,0.020480945972982386,2.1842891270767776e-12,1.2331226100010411e-12
2.058333333333333,4.148666267860142,1,3.080094578339301e-05,0.00019945238095238094,0.03662467483623557,0.02167906533957753,2.302624015599082e-12,1.3505616412817643e-12
2.0625,2.9227220410698287,1,2.7283644843120002e-05,0.00018385347985347983,0.04100078606698095,0.017079385843554964,1.6323828782917166e-12,1.0489011645238983e-12
2.066666666666667,1.8985730720585496,1,2.4618345584551387e-05,0.0001586179487179487,0.04631755074397952,0.015321542969460235,1.6015145367864092e-12,9.888183380527098e-13
2.0708333333333333,1.3215583412099816,0,2.4074217172780454e-05,0.00015152490842490843,0.04333769695153588,0.014220926315299002,1.6059928963917228e-12,6.644545748768695e-13
2.075,0.686019547493999,0,2.3145755029498967e-05,0.000147878021978022,0.03533143589121825,0.015471986481399486,1.1865606203835845e-12,5.766379550811987e-13
2.0791666666666666,1.7325843290732375,1,2.3403186839614577e-05,0.0001799128205128205,0.032976177924949016,0.01814350457594641,2.036337431062536e-12,1.5724314228320687e-12
2.0833333333333335,3.081045096589051,1,2.7666886140000956e-05,0.00020302783882783883,0.03062966557779924,0.019018846677236786,2.385360861732155e-12,1.8634997311748424e-12
2.0875,1.1814756677238751,0,2.4018760946833203e-05,0.0001847934065934066,0.02607883593677275,0.014006414953475498,1.3603618460686342e-12,8.42814336027441e-13
2.091666666666667,0.46130543556559944,0,2.2168139659239274e-05,0.0001613065934065934,0.03285188741065115,0.012481663563450058,1.2983346979046528e-12,7.209060377282015e-13
2.095833333333333,1.0963250445137382,0,2.3524819695813254e-05,0.00017824542124542125,0.0322523707528623,0.011990698599546353,1.4494687526915255e-12,7.812724126475263e-13
2.1,2.170788770576673,1,2.7085050299026302e-05,0.0001852043956043956,0.030931890550763685,0.015487288556988608,1.839799606588995e-12,1.2325973987356875e-12
2.1041666666666665,2.8768182073368447,1,3.119639235288971e-05,0.00018537912087912087,0.02903789766455257,0.016354061721367788,2.00648834166701e-12,1.3098505764340659e-12
2.1083333333333334,1.8799973997902155,1,2.559190649861932e-05,0.0001683663003663004,0.03694211076107247,0.016406116004508565,1.6699428869559376e-12,7.57374717352863e-13
2.1125,0.47293535470360093,0,2.019167953062688e-05,0.00012946739926739925,0.05297931676352794,0.01293463536785385,1.2616915184643047e-12,4.758686405982598e-13
2.1166666666666667,0.08953985209477588,0,2.0765693784184442e-05,0.0001374945054945055,0.04162456710482437,0.012655535721234934,1.709189989757897e-12,1.1720388984390858e-12
2.120833333333333,1.0016256899106424,0,2.14045817978474e-05,0.00013837875457875458,0.05113682085867283,0.014816057476842694,1.6524410438603018e-12,1.1692306171981433e-12
2.125,0.5830660125975946,0,1.988942053691652e-05,0.00013615347985347984,0.05164845450165821,0.013557196165336006,1.180133935837232e-12,5.32787693246437e-13
2.129166666666667,-1.0711112243924141,0,1.6432242550632697e-05,0.0001212904761904762,0.045381925905300685,0.010933544470597065,1.1541049315476626e-12,5.292117670548031e-13
2.1333333333333333,-0.051006271692496274,0,1.8889421872633122e-05,0.0001487882783882784,0.03329251327071525,0.016792261622901924,1.151900280068858e-12,5.627753225673835e-13
2.1375,2.61567746835627,1,2.4705705488977433e-05,0.00019121282051282051,0.03727684908184847,0.01895241771869195,1.7291594240095901e-12,1.0491362332835409e-12
2.1416666666666666,3.645719938988631,1,2.421865934659317e-05,0.00019121282051282051,0.05201433382211286,0.02142650784728743,2.5791791239739695e-12,1.545301322830505e-12
2.1458333333333335,1.4215992166334201,1,1.9984486858664085e-05,0.00015275164835164834,0.0517301051213845,0.017375584267896586,2.3442175254578663e-12,1.256157821221335e-12
2.15,0.5218800160253814,0,2.0098311963874336e-05,0.00014920036630036628,0.04539705428263578,0.012620284907649947,1.7128871369162693e-12,9.469113581835646e-13
2.154166666666667,2.9038138285119963,1,2.5096137081455052e-05,0.0001685128205128205,0.05527969454843549,0.016431954344770187,2.1770184328147148e-12,1.1645417329495623e-12
2.158333333333333,3.586370571122285,1,2.4890397199900355e-05,0.0001685128205128205,0.06252215223176033,0.019494010354821012,3.0942869660353025e-12,1.4730924323858241e-12
2.1625,3.217187617277966,1,2.1152073753859235e-05,0.0001362948717948718,0.08557611132091182,0.017437142324867618,2.7342469614751453e-12,1.33949362912413e-12
2.1666666666666665,2.684597484956165,1,2.0221848722221055e-05,0.00014184505494505494,0.0790017618569804,0.016083251945474216,2.0368967428355695e-12,1.225758695301286e-12
2.1708333333333334,2.147955495955668,1,2.0355453830697063e-05,0.00015773956043956043,0.0607728132971394,0.017105491216348696,1.7461934355519236e-12,1.2297476169748404e-12
2.175,1.4969433153664027,1,2.116982182849322e-05,0.00015284505494505494,0.05131503192949988,0.01613730918754556,2.2381803796442418e-12,1.2013427493204354e-12
2.1791666666666667,0.48163860367529665,0,1.9161552841653504e-05,0.00014127435897435896,0.04844269044154509,0.0144120663639528,2.198989718621933e-12,1.3416907469303735e-12
